-121.461,35.144,0
-111.799,0.399,0
-124.322,13.236,0
-104.344,-3.613,0
-129.252,5.408,0
-139.962,21.46,0
-120.891,25.881,0
19.561,8.548,0
31.486,11.697,0
-129.398,11.739,0
-116.528,29.634,0
-110.771,14.635,0
28.784,0.464,0
-119.189,-0.087,0
-137.32,17.184,0
-143.524,-4.369,0
25.291,-2.136,0
-107.172,23.568,0
39.294,-3.59,0
-110.489,-2.576,0
57.812,19.153,0
33.071,6.68,0
-105.469,-4.496,0
-111.93,17.872,0
-135.888,13.491,0
59.487,14.012,0
-125.426,8.395,0
59.721,19.469,0
38.217,-4.699,0
-114.216,17.137,0
-106.382,22.523,0
48.356,11.267,0
-108.369,8.193,0
31.355,11.192,0
61.036,-0.738,0
-130.07,10.168,0
52.285,22.091,0
-129.045,33.559,0
-122.493,5.826,0
-118.697,34.259,0
-101.838,23.292,0
-117.252,-3.157,0
52.603,-0.498,0
-115.667,6.095,0
40.821,13.243,0
-102.651,1.193,0
-104.541,9.31,0
-101.994,6.365,0
24.108,1.61,0
36.448,1.968,0
46.83,20.646,0
-121.774,-3.554,0
-124.449,-4.992,0
-111.558,23.819,0
-108.586,2.976,0
38.708,-1.097,0
-96.958,14.083,0
26.911,4.834,0
-103.804,10.366,0
-112.229,13.453,0
-128.174,17.196,0
-129.868,43.859,0
-129.326,4.836,0
41.953,14.673,0
-127.984,17.986,0
56.264,16.435,0
50.115,0.416,0
-110.483,20.243,0
27.122,7.34,0
-128.997,34.011,0
51.641,9.434,0
47.87,2.474,0
45.786,16.33,0
-120.259,-3.363,0
-129.341,34.468,0
-100.01,20.609,0
-106.869,15.576,0
-124.504,5.144,0
-127.348,-1.031,0
-143.882,-3.245,0
28.235,-2.79,0
-121.252,23.473,0
-126.284,17.175,0
-124.931,7.037,0
-116.432,22.684,0
-124.574,-2.005,0
-130.014,4.852,0
-122.082,34.617,0
-103.757,22.818,0
49.822,0.411,0
54.24,2.309,0
56.13,1.774,0
-124.74,38.184,0
-138.571,11.205,0
-106.176,16.14,0
32.923,-2.211,0
44.073,16.295,0
-104.77,4.584,0
-135.023,23.155,0
21.634,-0.46,0
38.175,16.178,0
-118.723,35.085,0
-97.444,20.31,0
46.011,11.427,0
26.656,-0.014,0
-111.452,11.342,0
-114.036,9.163,0
-140.989,13.003,0
-129.051,21.243,0
55.426,18.535,0
-142.131,4.514,0
-116.171,23.891,0
-125.493,44.811,0
-112.631,13.803,0
-128.566,34.15,0
-133.193,39.418,0
-114.754,-2.035,0
-112.437,28.758,0
29.869,8.227,0
-105.166,14.058,0
23.752,-0.823,0
-121.606,22.247,0
48.943,19.465,0
22.185,-0.028,0
-123.623,16.83,0
23.137,2.901,0
-125.888,-4.285,0
-95.814,20.698,0
-115.51,2.659,0
-130.092,22.146,0
50.592,12.233,0
-130.892,35.94,0
-104.436,-2.595,0
-107.079,20.228,0
-99.422,7.178,0
26.034,-0.264,0
-107.712,-4.779,0
-99.28,21.574,0
-132.26,41.078,0
-111.945,4.736,0
-118.172,14.617,0
32.137,4.28,0
27.275,2.313,0
-122.452,4.008,0
-113.07,22.336,0
-113.891,23.035,0
-99.74,15.621,0
-96.164,21.822,0
-136.475,22.686,0
-111.505,6.839,0
-138.958,11.721,0
-107.211,21.48,0
-113.723,13.089,0
-137.761,29.985,0
-130.365,-0.621,0
-127.594,4.271,0
20.381,8.139,0
-136.139,30.728,0
-113.307,22.526,0
-115.783,10.886,0
-138.33,13.113,0
51.9,11.693,0
22.189,-1.663,0
-137.217,2.315,0
27.003,-1.764,0
-101.258,22.078,0
-4.679,32.182,1
-95.261,16.849,1
-46.885,46.551,1
-1.218,27.653,1
17.49,16.329,1
3.971,1.669,1
-83.464,30.335,1
-93.107,25.608,1
-47.778,49.853,1
-32.181,45.418,1
6.083,17.521,1
-88.775,17.372,1
7.909,11.394,1
-68.643,37.898,1
8.903,21.675,1
-65.214,49.625,1
-87.068,1.415,1
-42.765,54.551,1
13.056,3.752,1
-22.033,51.972,1
-4.267,23.07,1
5.45,27.007,1
14.136,11.084,1
-99.569,9.796,1
-25.9,47.105,1
-67.144,45.038,1
1.756,16.43,1
13.066,14.624,1
-87.319,1.505,1
-30.434,51.511,1
-93.751,6.792,1
15.614,8.627,1
0.954,29.108,1
-2.716,41.696,1
-94.842,10.635,1
-65.436,42.242,1
-81.371,-3.233,1
-86.527,26.448,1
-42.578,47.929,1
-92.841,24.741,1
-64.47,39.209,1
-73.242,45.527,1
-59.187,52.462,1
-54.862,44.221,1
-96.436,12.734,1
-59.165,46.65,1
4.465,14.308,1
-92.183,-0.717,1
-90.52,4.785,1
-62.984,48.425,1
5.986,10.363,1
-81.999,36.348,1
-21.77,43.227,1
-74.677,40.762,1
-82.464,39.377,1
-25.11,41.945,1
-94.245,22.812,1
12.811,12.446,1
-87.13,2.925,1
3.622,3.455,1
-73.567,45.498,1
-20.394,39.2,1
-17.136,40.272,1
1.44,27.338,1
-50.131,53.538,1
-90.278,28.894,1
14.434,19.216,1
-22.814,42.505,1
-100.853,-2.255,1
7.315,7.582,1
-0.096,37.451,1
9.717,-0.951,1
-8.106,37.428,1
-6.492,35.125,1
-1.871,23.435,1
-66.279,39.701,1
0.779,30.126,1
-23.252,43.958,1
-44.586,46.661,1
-90.162,4.145,1
-90.66,11.964,1
7.963,27.573,1
10.775,19.699,1
-75.873,40.308,1
-90.493,-4.338,1
5.303,29.695,1
-90.095,-0.594,1
-3.713,41.173,1
3.177,38.443,1
-82.649,36.243,1
-90.726,19.563,1
3.932,-3.782,1
3.576,0.472,1
-6.616,34.014,1
-57.969,43.186,1
-92.085,9.176,1
-9.465,27.746,1
-88.547,-1.364,1
15.639,-0.611,1
-84.497,29.079,1
-1.145,30.129,1
1.224,28.915,1
-45.847,46.746,1
-55.967,51.464,1
-28.006,54.812,1
-5.551,31.063,1
-24.122,39.482,1
7.83,18.051,1
2.282,28.422,1
-17.265,38.385,1
-3.928,20.629,1
-11.864,37.188,1
-85.856,18.834,1
-84.79,-3.398,1
7.818,19.293,1
9.702,23.064,1
-5.059,33.396,1
3.927,4.909,1
-29.861,46.25,1
-79.255,34.316,1
-2.061,43.387,1
13.49,22.391,1
-25.261,53.533,1
-78.305,39.676,1
-81.491,-4.958,1
-53.87,53.746,1
7.522,11.221,1
-83.938,-0.012,1
19.537,5.249,1
10.567,25.188,1
4.155,-3.008,1
-0.509,16.444,1
5.378,30.984,1
-52.749,45.863,1
-2.738,19.47,1
0.332,14.364,1
14.77,2.917,1
-10.686,39.449,1
-68.637,43.561,1
-93.849,16.947,1
-19.861,34.687,1
-83.496,0.669,1
-15.638,44.178,1
13.81,11.025,1
-57.25,41.867,1
-67.715,38.515,1
-91.046,8.904,1
7.945,17.427,1
-64.122,41.493,1
20.828,-1.287,1
-91.799,20.647,1
-96.214,14.228,1
11.547,19.902,1
-44.316,53.231,1
5.507,11.108,1
-9.074,43.36,1
15.915,13.981,1
14.462,6.667,1
3.876,21.261,1
-6.557,38.544,1
0.502,40.355,1
-3.178,39.999,1
-1.32,20.637,1
-90.116,-0.67,1
1.755,29.622,1
-9.242,42.825,1
5.101,34.329,1
9.33,-4.885,1
-96.367,2.305,1
16.91,13.264,1
-89.469,19.621,1
17.857,-4.374,1
-92.551,4.187,1
5.533,30.434,1
3.528,0.555,1
-6.183,43.854,1
3.747,22.204,1
-31.22,48.111,1
-32.006,49.893,1
-7.188,30.708,1
-21.104,43.562,1
4.788,1.654,1
-87.165,19.745,1
-13.14,33.311,1
-94.217,-2.627,1
10.45,23.458,1
-3.283,30.218,1
-95.261,1.88,1
-3.818,37.112,1
-23.229,38.173,1
-85.52,22.559,1
-68.885,47.464,1
-50.866,54.219,1
-33.478,47.913,1
-27.547,39.653,1
-82.468,26.88,1
-73.996,43.406,1
8.753,2.001,1
-98.573,2.084,1
-23.725,37.449,1
5.861,26.712,1
12.996,9.365,1
-76.873,37.268,1
-86.187,23.953,1
7.918,9.377,1
8.182,28.231,1
15.136,11.352,1
-78.857,33.115,1
-10.803,38.192,1
9.848,24.787,1
-6.038,27.52,1
-86.647,16.058,1
-66.42,50.523,1
1.785,36.133,1
-90.454,7.938,1
-82.861,-1.08,1
-90.346,-4.167,1
-16.925,38.391,1
-82.322,29.892,1
-24.339,43.551,1
-49.345,51.044,1
1.46,23.997,1
-13.543,30.951,1
-36.019,46.405,1
-19.647,48.367,1
4.035,10.108,1
1.079,9.076,1
-0.51,30.519,1
-38.605,48.873,1
-23.096,54.127,1
11.572,-2.722,1
-12.45,29.284,1
-92.902,2.64,1
0.399,13.027,1
13.249,19.266,1
0.965,17.962,1
-1.689,27.369,1
-8.372,39.993,1
-12.344,44.073,1
-90.695,-0.118,1
-62.185,48.099,1
-70.176,37.677,1
-15.188,50.642,1
8.644,32.202,1
5.264,3.914,1
1.304,17.051,1
-6.511,31.671,1
14.145,19.463,1
5.178,2.227,1
7.378,-2.674,1
10.441,-4.195,1
2.171,27.938,1
-29,40.105,1
-11.909,44.551,1
4.907,-4.567,1
-42.096,52.529,1
-87.714,-2.723,1
-76.826,42.417,1
1.565,22.407,1
2.809,2.441,1
-92.408,17.679,1
-19.227,43.734,1
-70.55,39.831,1
13.369,9.093,1
-91.18,0.396,1
11.941,21.58,1
-97.11,-4.388,1
-23.8,43.918,1
-20.063,48.152,1
-27.099,54.224,1
7.987,18.987,1
1.668,20.648,1
-0.019,39.215,1
-87.572,21.158,1
-11.497,40.946,1
5.428,-3.207,1
2.493,12.532,1
-30.043,50.848,1
-66.394,44.444,1
3.898,33.585,1
-71.342,38.721,1
13.58,7.728,1
1.538,29.464,1
-92.645,0.677,1
-42.372,49.539,1
-86.121,1.744,1
-31.617,50.931,1
-26.61,38.328,1
-88.925,4.678,1
-63.637,46.531,1
-97.161,11.515,1
-14.12,36.126,1
3.144,27.723,1
-82.359,39.114,1
-77.232,38.428,1
-17.412,48.489,1
-29.726,45.45,1
-61.136,42.354,1
11.591,1.365,1
-86.157,4.76,1
-87.208,26.86,1
10.783,-1.214,1
-0.036,24.8,1
-59.36,39.626,1
2.827,31.885,1
19.011,5.55,1
-3.469,20.616,1
-69.58,40.846,1
6.168,20.252,1
5.933,-0.645,1
4.993,11.985,1
10.135,15.936,1
-68.779,42.371,1
4.948,25.275,1
-39.743,53.046,1
-0.198,17.357,1
-96.535,10,1
-49.018,49.089,1
-8.631,30.33,1
-93.814,15.863,1
-92.143,25.363,1
13.286,11.042,1
-16.003,41.012,1
-12.443,49.008,1
-96.814,-1.521,1
-76.92,35.366,1
-98.405,-0.49,1
-49.243,48.466,1
-22.998,50.734,1
-82.538,29.537,1
-85.17,23.599,1
-98.143,5.207,1
4.756,8.995,1
-2.396,18.551,1
-88.578,7.911,1
-41.822,48.604,1
-0.631,27.384,1
-23.752,41.963,1
-75.938,41.17,1
-77.889,34.082,1
2.495,12.804,1
-16.738,36.649,1
-84.293,-3.542,1
-86.574,29.659,1
17.252,-2.067,1
-55.507,47.884,1
-94.697,-2.429,1
9.263,22.823,1
-33.685,42.836,1
-78.71,30.695,1
-21.719,41.958,1
-66.548,38.339,1
-16.123,45.734,1
-63.024,47.619,1
-88.575,16.671,1
9.002,11.147,1
7.788,8.308,1
16.072,4.059,1
-18.71,48.04,1
-56.191,44.107,1
-31.316,51.263,1
-57.188,40.519,1
-85.582,6.789,1
11.044,16.315,1
-24.762,40.905,1
14.833,10.108,1
-7.46,39.375,1
-66.101,45.155,1
-100.225,-3.434,1
-11.742,47.738,1
-66.402,41.111,1
8.818,2.509,1
1.975,14.759,1
-17.543,37.386,1
2.456,37.855,1
-0.345,39.28,1
4.485,5.822,1
6.255,16.067,1
-98.164,13.248,1
-93.46,5.619,1
-59.658,52.929,1
10.019,17.449,1
5.602,17.857,1
-92.572,-3.301,1
-9.453,31.374,1
7.008,29.641,1
-26.277,37.008,1
13.474,1.103,1
-40.466,44.648,1
-18.375,40.856,1
-4.975,39.223,1
-10.542,30.758,1
-81.592,28.099,1
-23.36,36.081,1
-17.236,50.063,1
-8.84,33.175,1
-83.227,29.181,1
-76.849,34.953,1
-64.512,41.405,1
2.067,2.682,1
-94.406,21.104,1
-65.962,48.364,1
-27.181,40.52,1
6.718,20.844,1
-77.872,43.274,1
-97.576,2.314,1
6.411,10.745,1
-42.625,52.855,1
-38.225,48.633,1
-66.549,42.841,1
4.738,35.89,1
-4.604,37.671,1
-88.492,1.627,1
8.926,24.192,1
-29.426,46.269,1
-73.29,39.371,1
-92.218,14.652,1
-37.709,55.133,1
-90.117,5.586,1
-94.343,-1.587,1
11.3,-1.25,1
-24.081,45.071,1
-65.253,44.943,1
-93.294,1.077,1
-96.019,18.09,1
-101.23,0.171,1
-100.406,-2.912,1
4.908,13.667,1
-9.198,36.513,1
-90.767,3.599,1
4.717,17.468,1
-87.15,10.848,1
9.854,19.825,1
8.549,29.815,1
15.221,15.708,1
-97.396,6.494,1
5.093,-1.504,1
1.529,24.975,1
-40.389,44.571,1
-88.956,24.97,1
10.774,6.981,1
4.013,6.051,1
19.388,7.74,1
12.731,22.776,1
-86.846,16.048,1
-60.602,47.996,1
-31.944,41.244,1
-3.829,26.584,1
-85.857,28.745,1
12.905,9.901,1
-68.63,39.632,1
-24.141,40.007,1
-0.741,30.188,1
11.658,26.506,1
13.003,-1.11,1
-41.397,46.909,1
9.701,7.267,1
2.567,11.461,1
-53.872,54.709,1
-3.719,20.085,1
-24.131,43.196,1
-43.948,47.897,1
6.138,16.139,1
8.213,5.143,1
-93.481,16.86,1
-61.428,45.163,1
-89.146,14.073,1
9.951,12.399,1
-89.55,14.731,1
-92.538,-4.943,1
8.31,16.881,1
-97.954,10.374,1
13.715,22.077,1
5.859,-4.216,1
8.461,26.218,1
8.645,14.315,1
-18.695,39.889,1
-24.852,37.35,1
-76.392,36.158,1
-66.864,42.348,1
-21.308,53.538,1
14.27,-4.487,1
-1.014,29.127,1
-90.777,27.439,1
-4.952,34.571,1
7.246,32.964,1
7.573,-3.052,1
-64.633,42.606,1
-60.789,44.56,1
8.497,24.571,1
-99.421,9.295,1
-85.255,35.752,1
-20.515,47.644,1
-87.533,11.493,1
-85.697,19.913,1
12.461,16.748,1
-0.208,13.122,1
7.211,11.522,1
8.701,21.597,1
-75.48,44.768,1
-48.832,93.534,2
-46.124,56.188,2
-17.937,85.723,2
-11.81,73.879,2
-51.43,60.899,2
-9.679,50.48,2
-14.043,60.545,2
-29.925,61.285,2
-53.963,61.706,2
-12.42,49.812,2
4.571,81.833,2
1.33,73.157,2
-45.735,67.85,2
-20.435,70.512,2
-34.311,98.396,2
-24.413,70.24,2
-12.096,55.202,2
-31.633,55.269,2
-4.538,54.18,2
-55.651,54.393,2
-43.724,72.488,2
-5.672,63.177,2
-9.36,94.072,2
-51.149,86.313,2
-6.165,51.926,2
-30.702,82.92,2
-42.712,76.914,2
-52.207,63.291,2
-26.396,88.161,2
-7.12,56.728,2
-49.465,62.774,2
-10.299,77.165,2
-35.915,63.777,2
-15.582,52.181,2
-42.698,85.882,2
-5.068,79.446,2
-31.708,84.779,2
2.003,48.548,2
-50.696,65.612,2
-7.237,53.912,2
-59.269,76.92,2
-7.358,67.233,2
-5.704,62.118,2
-21.756,96.984,2
-56.674,85.851,2
-36.949,75.3,2
-38.686,58.92,2
-39.308,80.852,2
-37.533,76.654,2
-44.947,79.54,2
-32.333,70.983,2
-7.34,61.639,2
-56.077,63.533,2
-55.504,64.245,2
-49.374,58.793,2
-30.494,74.604,2
-60.79,74.905,2
-16.377,95.515,2
-34.07,78.561,2
-54.879,73.822,2
-32.026,99.176,2
-0.056,85.229,2
2.972,80.635,2
-49.791,85.682,2
-38.522,80.589,2
-4.23,64.519,2
-32.781,59.132,2
-0.382,59.952,2
-34.594,76.967,2
-44.199,60.423,2
-46.865,71.149,2
-1.394,44.373,2
-9.87,83.268,2
-47.96,69.111,2
-35.038,98.63,2
-37.195,89.582,2
-48.244,91.451,2
-28.846,70.583,2
5.678,61.237,2
-42.017,55.232,2
-50.346,69.047,2
-35.455,58.239,2
-22.859,64.011,2
-34.405,56.351,2
-39.78,87.12,2
-34.551,80.116,2
6.495,60.88,2
-55.29,79.779,2
-44.718,77.817,2
-26.082,78.687,2
-1.287,58.846,2
-5.338,91.342,2
7.753,66.237,2
-24.669,74.351,2
-5.205,51.041,2
5.785,73.772,2
-38.628,60.665,2
-48.196,76.611,2
-44.14,72.57,2
-59.96,77.925,2
-47.669,80.71,2
-14.386,77.849,2
-36.168,56.647,2
-35.441,66.716,2
-35.106,67.22,2
-51.623,56.682,2
-18.806,84.218,2
-40.314,56.771,2
-44.136,55.342,2
-56.993,83.948,2
2.744,58.528,2
-37.533,66.087,2
-43.83,70.421,2
-28.661,73.173,2
-54.288,59.177,2
-12.764,88.261,2
-5.667,73.914,2
-24.172,82.986,2
-8.227,48.115,2
2.468,49.369,2
-53.591,56.016,2
-7.947,81.477,2
2.153,83.038,2
-56.096,58.888,2
-1.333,86.156,2
-9.856,83.024,2
-13.55,56.791,2
-8.026,81.557,2
-1.937,92.835,2
-13.654,56.974,2
-45.633,55.37,2
-5.966,56.321,2
-16.622,62.351,2
-18.661,74.842,2
-54.313,68.875,2
-13.301,63.847,2
0.173,52.589,2
-0.128,77.484,2
-9.865,92.309,2
-30.917,72.538,2
-11.252,67.577,2
-20.143,68.79,2
-8.074,70.325,2
-4.772,85.419,2
1.101,68.823,2
-5.186,93.407,2
-13.224,90.096,2
-16.179,64.742,2
-30.086,64.692,2
-7.449,84.293,2
-27.432,55.329,2
-20.312,58.868,2
-23.67,69.632,2
-39.972,90.396,2
-56.604,67.872,2
-5.835,73.046,2
-52.728,71.028,2
-11.456,72.86,2
-23.994,90.453,2
-26.477,73.251,2
-18.487,60.017,2
-59.541,65.697,2
-31.022,67.082,2
1.927,63.815,2
-3.321,57.801,2
-4.429,72.714,2
-48.837,94.439,2
-38.475,63.107,2
-25.837,87.659,2
-39.423,70.872,2
-54.256,56.287,2
-26.748,54.959,2
-41.558,66.102,2
-42.495,75.315,2
-17.575,69.417,2
-44.383,56.213,2
-18.044,78.322,2
-34.269,75.213,2
-44.201,78.429,2
5.751,73.078,2
-22.164,94.426,2
-26.8,86.215,2
-22.498,69.023,2
-41.058,67.772,2
0.099,83.005,2
-9.004,60.751,2
-53.393,68.234,2
-12.092,93.188,2
-11.004,67.486,2
-17.204,71.055,2
-39.407,74.359,2
1.745,82.452,2
-15.351,90.12,2
-1.459,51.295,2
-29.253,55.273,2
-3.21,74.881,2
-8.099,75.448,2
-35.875,88.856,2
-46.67,57.775,2
-50.859,55.233,2
-43.289,82.26,2
4.564,61.979,2
-50.195,89.446,2
-52.301,86.318,2
1.736,67.419,2
-27.331,54.341,2
-51.227,83.221,2
1.799,85.505,2
-8.995,46.728,2
-53.71,54.096,2
-20.312,64.119,2
-46.893,85.343,2
-36.11,70.861,2
-43.484,85.95,2
-43.888,65.416,2
-17.299,76.19,2
-19.415,94.751,2
-46.594,74.194,2
-54.564,81.915,2
-14.298,86.646,2
-38.531,58.111,2
-21.593,58.425,2
-11.92,50.113,2
-39.454,96.514,2
2.205,58.316,2
-7.516,79.718,2
-10.389,49.515,2
-28.02,86.922,2
-60.824,73.835,2
-40.353,57.201,2
-37.533,64.853,2
-14.713,64.942,2
3.34,66.63,2
-48.141,58.675,2
-58.115,80.49,2
-7.548,46.132,2
-38.803,86.784,2
-11.575,77.32,2
-40.532,85.243,2
-31.221,62.269,2
-1.049,87.281,2
-56.324,67.67,2
-3.088,45.867,2
-9.538,76.382,2
-28.104,82.066,2
-23.101,83.68,2
-35.31,64.371,2
-20.415,85.226,2
-21.878,85.338,2
-19.429,87.759,2
-16.503,77.216,2
-33.933,87.582,2
-8.01,91.787,2
1.082,67.014,2
3.584,64.105,2
-37.718,60.977,2
-29.288,73.437,2
-15.588,92.818,2
-26.565,58.86,2
-28.363,85.711,2
-3.453,79.183,2
-39.685,67.703,2
-13.225,77.904,2
-38.859,72.714,2
-35.389,97.791,2
-11.723,92.73,2
-53.081,71.83,2
-9.144,54.916,2
-29.974,96.702,2
-23.779,76.723,2
-36.248,83.758,2
-20.458,56.352,2
-42.921,93.174,2
-39.605,89.092,2
-31.583,65.788,2
-14.167,79.204,2
-16.604,88.743,2
-22.727,53.518,2
5.925,79.176,2
3.988,81.362,2
-40.517,94.064,2
-35.358,66.587,2
-7.241,79.516,2
-55.458,85.819,2
-30.558,64.292,2
-56.337,82.186,2
-25.374,79.619,2
-37.152,84.272,2
-55.904,61.693,2
-46.636,86.037,2
-15.246,88.856,2
-47.503,68.392,2
-3.117,69.724,2
-42.985,72.423,2
